歌名,歌手,曲风,推荐标签,语种,BPM,乐评
Orphans (Muzi Remix),Coldplay、,电子-电子舞曲、,动感、活力、,英语,113,
Blackbirds,Linkin Park、,摇滚、,动感、,英语,105,
We All Fall In Love Sometimes,Coldplay、,流行-欧美流行、,,英语,,
Everyday Life,Coldplay、,摇滚-另类摇滚、,抒情、放松、,英语,61,
The Messenger,Linkin Park、,摇滚、另类/独立、,抒情、悲伤、放松、孤独、KTV、,英语,62,
Arabesque,Coldplay、,摇滚-另类摇滚、,热血、动感、梦幻、活力、放松、,英语,86,
Orphans,Coldplay、,摇滚-流行摇滚、,热血、动感、快乐、,英语,107,
X&Y,Coldplay、,摇滚-英伦摇滚、,热血、抒情、动感、梦幻、放松、,英语,76,
Every Teardrop Is A Waterfall (Avicii's 'Tour' Mix).,Avicii、Coldplay、,摇滚-电子摇滚、,,英语,128,
Politik,Coldplay、,摇滚-英伦摇滚、,热血、动感、,英语,85,
A L I E N S,Coldplay、,摇滚-另类摇滚、,热血、动感、梦幻、放松、,英语,146,
Summer Days (Lost Frequencies Remix),Martin Garrix、Macklemore、Patrick Stump、Lost Frequencies、,摇滚-流行摇滚、电子、,夜店、动感、活力、放松、,英语,124,
Cold,Maroon 5、Future、,流行-欧美流行、,动感、活力、,英语,100,
Moving to Mars,Coldplay、,摇滚-另类摇滚、,放松、,英语,71,
Something Just Like This (Don Diablo Remix),The Chainsmokers、Coldplay、Don Diablo、,电子-未来浩室、,热血、动感、放松、夜店、酒吧、,英语,124,
I Lived (Arty Remix),OneRepublic、ARTY、,电子-EDM渐进浩室舞曲、,热血、动感、活力、,英语,63,
Rescue Me (Acoustic),OneRepublic、,流行-欧美流行、,悲伤、孤独、,英语,117,
Always in My Head,Coldplay、,摇滚-另类摇滚、,动感、梦幻、放松、,英语,65,
Us Against the World,Coldplay、,摇滚-软摇滚、,悲伤、孤独、,英语,75,
Somebody To Love,OneRepublic、,流行-欧美流行、,,英语,59,
Dear Future Self (Hands Up),Fall Out Boy、Wyclef Jean、,摇滚、,热血、动感、,英语,169,
I've Been Waiting,Lil Peep、iLoveMakonnen、Fall Out Boy、,摇滚-流行摇滚、嘻哈说唱、,动感、活力、放松、极限运动、,英语,130,
Wanted,OneRepublic、,流行-欧美流行、,,英语,142,
Maps (双声道),Maroon 5、,流行-欧美流行、,热血、动感、爱情、浪漫、夜店、,英语,120,
Iridescent,Linkin Park、,摇滚-电子摇滚、,抒情、放松、正能量、,英语,120,
Secrets,OneRepublic、,摇滚、,热血、动感、放松、正能量、,英语,74,
How You See The World,Coldplay、,摇滚-另类摇滚、,抒情、悲伤、,英语,,
Swallowed in the Sea,Coldplay、,摇滚-英伦摇滚、,抒情、,英语,69,
Teeth,5 Seconds of Summer、,原声带-电视剧原声、朋克-流行朋克、,热血、动感、,英语,139,
Teeth,5 Seconds of Summer、,流行-欧美流行、,热血、抒情、动感、幸福、快乐、思念、活力、夜店、篮球、黑暗、激烈、极限运动、,英语,139,前奏有一种莫名的吸引人，让人停下手中的事点红心，听下去，到高潮之前部分你会立马被引燃，然后突然被像被打了一棍，转变太大，让人接受不了，但又如此的吸引人，会让人一遍一遍听下去
Yellow vs. Don't Let Me Down (Mike Destiny Edit),Mike Destiny、Coldplay、The Chainsmokers、,电子-陷阱舞曲、,抒情、动感、紧张、悲伤、爱情、苦情、活力、放松、憧憬、孤独、神秘、夜店、正直、洒脱、正能量、大气、极限运动、遗憾、感人、,英语,80,
Proof,Coldplay、,摇滚-软摇滚、,抒情、放松、,英语,63,
Easier – Remix (with Charlie Puth),5 Seconds of Summer、Charlie Puth、,电子-电子流行、流行、,动感、活力、极限运动、举铁、,英语,88,
Cold (Remix),Maroon 5、Future、Gucci Mane、,摇滚、流行、,动感、,英语,99,
Midnight,Coldplay、,流行-欧美流行、,动感、梦幻、放松、冥想、婚礼、正直、,英语,127,
A Head Full Of Dreams,Coldplay、,摇滚-流行摇滚、,正能量、,英语,123,
Centuries (Remix),Fall Out Boy、Juicy J、,摇滚-流行摇滚、,热血、动感、,英语,88,
Don't Wanna Know,Maroon 5、,流行-欧美流行、,快乐、,英语,100,
Birds,Imagine Dragons、Elisa、,摇滚-另类摇滚、,,英语,120,听着这首歌，真的会有一种如鸟般自由翱翔于天际的感觉。
If I Never See Your Face Again,Maroon 5、,摇滚、流行、,热血、动感、,英语,,
This Summer's Gonna Hurt Like a Mother****er (Explicit),Maroon 5、,流行-欧美流行、,热血、动感、活力、极限运动、举铁、,英语,98,
Heart Upon My Sleeve,Avicii、Imagine Dragons、,电子-EDM渐进浩室舞曲、,热血、抒情、动感、夜店、正能量、,英语,125,
Heaven,Avicii、Chris Martin、,电子-EDM渐进浩室舞曲、,清新、动感、梦幻、快乐、活力、放松、学习、夜店、极限运动、,英语,121,
Believer (TØm Bootleg),TØm、Imagine Dragons、,电子、,热血、动感、活力、夜店、,英语,125,
Young Volcanoes,Fall Out Boy、,摇滚-流行摇滚、另类/独立、,热血、动感、极限运动、,英语,104,
Talk Fast,5 Seconds of Summer、,摇滚-流行摇滚、朋克、,动感、活力、,英语,73,
Who Do You Love,The Chainsmokers、5 Seconds of Summer、,电子、流行、,动感、活力、夜店、,英语,69,
Bad Liar – Stripped,Imagine Dragons、,流行-欧美流行、,动感、悲伤、放松、孤独、酒吧、,英语,89,
Sunday Morning,Maroon 5、,摇滚-流行摇滚、流行、,动感、活力、舞蹈、家务、,英语,88,
Easier,5 Seconds of Summer、,流行-欧美流行、,抒情、动感、活力、,英语,88,
Love Somebody,Maroon 5、,流行-欧美流行、,快乐、极限运动、举铁、,英语,120,
Shots (Acoustic (Piano) / Live From The Smith Center / Las Vegas / 2015),Imagine Dragons、,另类/独立、流行-欧美流行、,抒情、悲伤、放松、治愈、,英语,94,
"Church (nothing,nowhere. remix)","Fall Out Boy、nothing,nowhere.、",摇滚、,动感、活力、,英语,84,
Rescue Me,OneRepublic、,流行-欧美流行、,,英语,120,很喜欢共和，酷玩，和梦龙。三个乐队给人的感觉都不一样。共和的歌感觉都很励志，在自己累了，想放弃时听听，那声音让人又充满活力，继续努力。梦龙却给人感觉很放荡不羁，那声音似乎是站在夕阳的山峰歇斯底里的呐喊。自由，狂野。而听酷玩却感觉徜徉在无边无际的梦中，很安详，很幸福 
Apologize,OneRepublic、,摇滚-流行摇滚、,热血、抒情、动感、快乐、爱情、思念、放松、轻快、极限运动、,英语,117,每次听这首歌曲，都有一种，沉入海底，仰望头顶海平面的感觉。太阳的光束透过海面打下在我的身上，我望着海底的倒影，倒影之中映射着我的一生。也许人生就如同这个感受一般，总有一天你会石沉大海，但唯有记忆值得回味。
5 Seconds of Summer-Youngblood（Dorie Remix）,Dorie、,,,,,
Hand In My Pocket (Live/Acoustic Cover),Imagine Dragons、,摇滚-流行摇滚、,抒情、悲伤、放松、,英语,92,
Misery,Maroon 5、,摇滚-流行摇滚、,动感、活力、举铁、,英语,102,
Burn It Down (Single Version),Linkin Park、,摇滚-另类摇滚、摇滚-电子摇滚、,热血、动感、活力、,英语,54,
Whatever It Takes (Live/Acoustic),Imagine Dragons、,摇滚-流行摇滚、,热血、抒情、动感、放松、KTV、足球、,英语,67,
Leave Out All The Rest,Linkin Park、,摇滚、原声带、,热血、动感、梦幻、放松、,英语,80,
Back To Earth (The Chainsmokers Remix),Steve Aoki、Fall Out Boy、The Chainsmokers、,电子-电子舞曲、,动感、,英语,139,
What Lovers Do,Maroon 5、SZA、,流行-欧美流行、,动感、快乐、酒吧、极限运动、,英语,110,
Adventure of a Lifetime,Koni、Coldplay、Gabriella、,电子-热带浩室舞曲、,清新、放松、,英语,99,
Passenger (Deluxe version),OneRepublic、,摇滚、,抒情、悲伤、放松、治愈、KTV、,英语,63,
Heartbreak Girl,5 Seconds of Summer、,摇滚-流行摇滚、流行、朋克、,热血、动感、,英语,83,
Something Just Like This (Tokyo Remix),The Chainsmokers、Coldplay、,电子-电子流行、,热血、动感、爱情、活力、正能量、大气、,英语,102,
If Walls Could Talk,5 Seconds of Summer、,摇滚-流行摇滚、朋克、,动感、活力、,英语,,
Save Rock And Roll,Fall Out Boy、Elton John、,摇滚-流行摇滚、另类/独立、,动感、放松、正能量、极限运动、举铁、,英语,72,
If I Ain't Got You (Live),Maroon 5、,节奏布鲁斯、,抒情、悲伤、放松、KTV、,英语,114,
Disconnected,5 Seconds of Summer、,流行、,热血、动感、,英语,100,
Uma Thurman,Fall Out Boy、,摇滚、,热血、清新、动感、快乐、活力、放松、有氧、,英语,75,
Adventure Of A Lifetime (Matoma Remix),Matoma、Coldplay、,摇滚、电子-热带浩室舞曲、,清新、放松、婚礼、酒吧、舞蹈、,英语,111,
What You Wanted (Acoustic),OneRepublic、,摇滚、流行、,梦幻、放松、抒情、清新、,英语,120,
Good Girls,5 Seconds of Summer、,摇滚-流行摇滚、流行、朋克、,热血、动感、,英语,70,
Trouble,Coldplay、,摇滚-英伦摇滚、另类/独立、,抒情、悲伤、放松、,英语,69,
Where Did The Party Go,Fall Out Boy、,摇滚-流行摇滚、,热血、动感、活力、极限运动、,英语,120,
Christmas Lights,Coldplay、,摇滚-另类摇滚、,抒情、悲伤、放松、,英语,127,
Strawberry Swing,Coldplay、,摇滚-英伦摇滚、,动感、梦幻、放松、,英语,86,
Bones,Galantis、OneRepublic、,摇滚、电子、,抒情、动感、快乐、活力、,英语,120,
Who Do You Love,The Chainsmokers、5 Seconds of Summer、,电子-Electronica、,抒情、思念、夜店、,英语,103,
Lie To Me (Acoustic),5 Seconds of Summer、,流行、,放松、动感、慵懒、,英语,77,
Radioactive (Acoustic),Imagine Dragons、,摇滚-流行摇滚、,抒情、动感、放松、KTV、,英语,68,
Wherever I Go,OneRepublic、,摇滚、流行-欧美流行、,热血、动感、活力、,英语,100,
Wait,Maroon 5、A Boogie Wit da Hoodie、,摇滚、电子-Electronica、流行-欧美流行、,动感、酒吧、,英语,124,
Bleed It Out,Linkin Park、,金属-新金属、,热血、动感、KTV、,英语,140,
"""The Take Over, The Breaks Over""",Fall Out Boy、,朋克-流行朋克、,热血、动感、,英语,149,
Never Be,5 Seconds of Summer、,流行、,动感、活力、,英语,72,
Better That We Break,Maroon 5、,摇滚-流行摇滚、,抒情、悲伤、放松、治愈、,英语,79,
Never Gonna Leave This Bed,Maroon 5、,摇滚-流行摇滚、,爱情、放松、治愈、,英语,117,
Parachutes,Coldplay、,摇滚-民谣摇滚、,抒情、悲伤、爱情、浪漫、放松、孤独、,英语,136,
One More Light (Steve Aoki Chester Forever Remix),Linkin Park、Steve Aoki、,摇滚-电子摇滚、电子、,动感、活力、,英语,90,
Viva La Vida,Coldplay、,流行、,动感、幸福、快乐、活力、放松、KTV、驾车、,英语,139,
Viva La Vida,Coldplay、,流行、,抒情、动感、,英语,139,
Viva La Vida,Coldplay、,流行、,抒情、KTV、,英语,138,
Viva la Vida,Coldplay、,流行、,抒情、KTV、极限运动、举铁、,英语,138,
Viva La Vida (生命万岁),Coldplay、,流行、,抒情、放松、,英语,139,
"Viva La Vida (Live in Paris, 2008)",Coldplay、,流行、,动感、夜店、大气、,英语,68,
Viva La Vida (Live),Coldplay、,流行、,热血、动感、活力、大气、,英语,68,
Viva La Vida (Live in Buenos Aires),Coldplay、,摇滚-流行摇滚、,热血、动感、放松、,英语,68,
Kids,OneRepublic、,摇滚、,,英语,99,
27,Fall Out Boy、,朋克-流行朋克、,热血、动感、KTV、,英语,157,
Drive,Imagine Dragons、,摇滚-流行摇滚、,放松、,英语,103,
Jet Pack Blues,Fall Out Boy、,摇滚-流行摇滚、,热血、动感、活力、,英语,77,
Life in Technicolor,Coldplay、,摇滚-另类摇滚、,梦幻、放松、冥想、,纯音乐,130,
Demons (Acoustic),Imagine Dragons、,摇滚-流行摇滚、,抒情、放松、,英语,89,
Lost?,Coldplay、,摇滚-另类摇滚、,抒情、悲伤、放松、治愈、正能量、,英语,81,
Trouble,Imagine Dragons、,摇滚-流行摇滚、,热血、动感、,英语,,
Goodnight Goodnight,Maroon 5、,摇滚、流行、,热血、动感、爱情、,英语,95,
Death and All His Friends,Coldplay、,摇滚-艺术摇滚、,放松、,英语,64,
The Hardest Part,Coldplay、,摇滚-另类摇滚、,动感、放松、治愈、,英语,61,
Demons,Imagine Dragons、,摇滚-流行摇滚、,动感、放松、,英语,89,
Bleeding Out,Imagine Dragons、,流行-欧美流行、,动感、正能量、,英语,84,
It's a Shame (Deluxe version),OneRepublic、,摇滚、,热血、抒情、动感、KTV、,英语,82,
Woke Up In Japan,5 Seconds of Summer、,摇滚-流行摇滚、朋克、,热血、动感、,英语,,
Want You Back,5 Seconds of Summer、,流行-欧美流行、,动感、活力、,英语,,
Babylon,5 Seconds of Summer、,摇滚-流行摇滚、,热血、动感、,英语,93,
Polaroid,Imagine Dragons、,流行-欧美流行、,,英语,77,
Take what you want,ONE OK ROCK、5 Seconds of Summer、,摇滚、,热血、动感、,日语,82,
Take What You Want (feat. 5 Seconds of Summer),ONE OK ROCK、5 Seconds of Summer、,摇滚、,热血、动感、活力、,英语,117,
White Shadows,Coldplay、,摇滚-英伦摇滚、,热血、动感、放松、,英语,127,
Payphone,Maroon 5、Wiz Khalifa、,流行-欧美流行、,热血、抒情、清新、动感、快乐、爱情、思念、放松、酒吧、轻快、激烈、极限运动、举铁、有氧、,英语,109,
Warning Sign,Coldplay、,摇滚-另类摇滚、,热血、抒情、动感、梦幻、放松、,英语,70,
Lie To Me,5 Seconds of Summer、,流行、,动感、慵懒、放松、,英语,,
Valentine (Live),5 Seconds of Summer、,流行、,,英语,93,
Youngblood (Live),5 Seconds of Summer、,流行、,热血、动感、活力、,英语,120,
Lie To Me,5 Seconds of Summer、Julia Michaels、,流行-欧美流行、,动感、慵懒、放松、,英语,79,
Heaven  (Radio Edit),Avicii、Simon Aldred、,电子-浩室舞曲、,热血、抒情、动感、快乐、活力、夜店、,英语,125,
Hymn For the Weekend,Coldplay、Beyoncé、,流行-欧美流行、,动感、活力、夜店、极限运动、举铁、,英语,89,
Animals,Maroon 5、,摇滚-流行摇滚、,甜蜜、热血、抒情、动感、快乐、爱情、活力、KTV、轻快、正能量、极限运动、举铁、,英语,95,这首歌的调子很新奇，很刺激，又很有杀戮捕猎的感觉，我感觉到浑身都在摇摆，让人的细胞瞬间就活跃了起来。
Princess of China,Coldplay、Rihanna、,摇滚-流行摇滚、,热血、动感、放松、,英语,85,
Magic,Coldplay、,摇滚-流行摇滚、,动感、爱情、,英语,93,
Fear,OneRepublic、,摇滚、,抒情、梦幻、放松、,英语,109,
Up in Flames,Coldplay、,流行-欧美流行、,慵懒、放松、,英语,75,
Dreaming Out Loud,OneRepublic、,摇滚、,抒情、悲伤、放松、,英语,86,
Roads Untraveled,Linkin Park、,摇滚-流行摇滚、摇滚-电子摇滚、,热血、动感、举铁、,英语,100,
Come Home Ft. Sara Bareilles,OneRepublic、,原声带、,抒情、悲伤、放松、治愈、,英语,,
The World Turned Upside Down,Coldplay、,摇滚-英伦摇滚、,热血、动感、放松、,英语,,
Leaving California,Maroon 5、,流行-欧美流行、,热血、抒情、动感、,英语,96,
Powerless,Linkin Park、,摇滚、原声带-电影原声、,动感、,英语,140,
We Never Change,Coldplay、,摇滚-软摇滚、,抒情、放松、散步、,英语,136,
"Goodbye, Apathy",OneRepublic、,摇滚、流行、,抒情、,英语,75,
America,Imagine Dragons、,摇滚-流行摇滚、,热血、动感、梦幻、放松、,英语,112,
Can’t Stop,OneRepublic、,摇滚、流行、,热血、动感、活力、,英语,89,
Twisted Logic,Coldplay、,摇滚-另类摇滚、,热血、抒情、动感、悲伤、,英语,80,
A Rush of Blood to the Head,Coldplay、,摇滚-英伦摇滚、,抒情、放松、,英语,68,
The Fall,Imagine Dragons、,摇滚-流行摇滚、,动感、梦幻、放松、,英语,120,
Come Home,OneRepublic、,流行-欧美流行、,,英语,75,
White Christmas,OneRepublic、,摇滚、,抒情、悲伤、,英语,54,
Bad Liar,Imagine Dragons、,流行-欧美流行、,动感、活力、放松、,英语,88,
Lucky Strike,Maroon 5、,摇滚-流行摇滚、流行、,热血、动感、快乐、活力、轻快、极限运动、有氧、,英语,143,听着这首歌跑步简直爽到不行，像是在银河上踩着节拍走T台，脚落地的每个刹那都有星星像焰火般爆炸，整个宇宙火树银花。
Machine,Imagine Dragons、,摇滚-流行摇滚、,热血、动感、活力、,英语,80,
Everybody Loves Me,OneRepublic、,摇滚-流行摇滚、,动感、,英语,85,
Sparks,Coldplay、,摇滚-软摇滚、,抒情、梦幻、放松、,英语,137,
My Songs Know What You Did In The Dark,Fall Out Boy、,摇滚-另类摇滚、,热血、动感、活力、篮球、足球、激烈、极限运动、举铁、,英语,151,
Radioactive In The Dark,Fall Out Boy、Imagine Dragons、,摇滚-流行摇滚、,热血、动感、活力、,英语,140,
I Lived,OneRepublic、,摇滚-流行摇滚、,抒情、,英语,120,
Girls Like You (Clean),Maroon 5、Cardi B、,摇滚、流行-欧美流行、,动感、慵懒、放松、,英语,125,
All for you,Imagine Dragons、,摇滚-软摇滚、,抒情、动感、悲伤、梦幻、放松、孤独、,英语,103,
I'm So Sorry,Imagine Dragons、,摇滚-独立摇滚、原声带-游戏原声、,热血、动感、活力、极限运动、举铁、,英语,75,
Battle Cry,Imagine Dragons、,摇滚-另类摇滚、原声带-电影原声、,热血、动感、正能量、极限运动、举铁、,英语,130,
Monster,Imagine Dragons、,摇滚-流行摇滚、摇滚-独立摇滚、,热血、动感、悲伤、快乐、活力、孤独、,英语,89,
Levitate,Imagine Dragons、,摇滚-流行摇滚、另类/独立、,抒情、悲伤、,英语,80,
I Bet My Life,Imagine Dragons、,摇滚-流行摇滚、,热血、动感、旅游、正能量、,英语,108,
Ready Aim Fire,Imagine Dragons、,摇滚-流行摇滚、原声带-电影原声、,热血、动感、活力、极限运动、举铁、,英语,144,
Dream,Imagine Dragons、,流行-欧美流行、,抒情、,英语,143,
Thunder / Young Dumb & Broke (Medley),Imagine Dragons、Khalid、,流行-欧美流行、,热血、动感、悲伤、快乐、爱情、苦情、活力、KTV、酒吧、正能量、极限运动、举铁、,英语,81,这歌能改而且改的真好。这分明就是用两种曲调诉说一种情绪，无论从混音还是感情方面都交融在一块儿却又保留各自的特点，耐听，大爱
Immortals,Fall Out Boy、,摇滚-流行摇滚、,热血、动感、正能量、,英语,107,
No Vacancy,OneRepublic、,摇滚-流行摇滚、流行、,动感、活力、旅游、,英语,100,
Halfway Right,Linkin Park、,摇滚-另类摇滚、摇滚-电子摇滚、另类/独立、,动感、,英语,66,
Fallen,Imagine Dragons、,摇滚-另类摇滚、,热血、动感、悲伤、正能量、极限运动、,英语,120,
Everything's Not Lost,Coldplay、,摇滚-迷幻摇滚、,抒情、放松、,英语,68,
Something Just Like This (Tokyo Remix),Coldplay、The Chainsmokers、,电子-电子流行、,热血、动感、活力、,英语,102,
Ordinary Human,OneRepublic、,原声带-电影原声、流行、,动感、放松、梦幻、,英语,100,
All I Can Think About Is You,Coldplay、,摇滚-另类摇滚、,抒情、动感、梦幻、放松、,英语,143,
Warriors,Imagine Dragons、,摇滚-流行摇滚、,热血、抒情、动感、梦幻、放松、正能量、,英语,77,歌曲以排山倒海般的气势，表现出面对困难和挑战必胜的信心与决心其意义远超游戏范围，成为众多人在困境中的永不倒下的精神支柱
Wilson (Expensive Mistakes),Fall Out Boy、,摇滚-流行摇滚、,热血、动感、活力、,英语,76,
Friction,Imagine Dragons、,摇滚-另类摇滚、原声带-电影原声、,热血、动感、活力、旅游、正能量、,英语,103,
Youngblood (Acoustic),5 Seconds of Summer、,摇滚-流行摇滚、朋克、,抒情、,英语,115,
Youngblood (R3hab Remix / Extended),5 Seconds of Summer、R3HAB、,摇滚-流行摇滚、电子、朋克、,,英语,70,
Youngblood (R3HAB Remix),5 Seconds of Summer、R3HAB、,电子-Electronica、电子-未来贝斯、,动感、活力、夜店、,英语,70,
Just One Yesterday,Fall Out Boy、Foxes、,摇滚-流行摇滚、另类/独立、,热血、极限运动、举铁、,英语,104,
U.F.O.,Coldplay、,摇滚-软摇滚、,抒情、悲伤、,英语,57,
Young And Menace,Fall Out Boy、,流行-欧美流行、,动感、活力、极限运动、举铁、,英语,107,
True Love,Coldplay、,摇滚-电子摇滚、,抒情、放松、,英语,119,
I Was Me,Imagine Dragons、,摇滚-流行摇滚、,抒情、放松、正能量、,英语,72,
Something's Gotta Give,OneRepublic、,摇滚、流行、,清新、动感、幸福、梦幻、快乐、慵懒、活力、放松、,英语,80,
Tiptoe,Imagine Dragons、,摇滚-电子摇滚、,热血、动感、活力、,英语,120,
Uma Thurman [Fall Out Boy vs. Didrick (Radio Edit)],Fall Out Boy、Didrick、,摇滚-流行摇滚、电子、,热血、动感、活力、,英语,150,
Birds,Coldplay、,摇滚-英伦摇滚、,热血、动感、梦幻、放松、,英语,105,
Monster Among Men,5 Seconds of Summer、,摇滚-流行摇滚、朋克、,热血、动感、,英语,,
Jet Black Heart,5 Seconds of Summer、,摇滚-流行摇滚、流行、,热血、动感、活力、,英语,76,
Valentine,5 Seconds of Summer、,摇滚-流行摇滚、,动感、快乐、放松、轻快、,英语,94,
San Francisco,5 Seconds of Summer、,摇滚-流行摇滚、流行、,热血、动感、放松、治愈、正能量、,英语,105,
She's Kinda Hot,5 Seconds of Summer、,流行、,热血、动感、,英语,116,
"Girls Talk Boys (From ""Ghostbusters"" Original Motion Picture Soundtrack)",5 Seconds of Summer、,流行、,热血、动感、活力、,英语,120,
Don't Stop,5 Seconds of Summer、,朋克-流行朋克、,热血、动感、活力、,英语,75,
She Looks So Perfect (Mikey Demo Vocal),5 Seconds of Summer、,摇滚-流行摇滚、,热血、动感、快乐、极限运动、,英语,80,
Want You Back,5 Seconds of Summer、,流行-欧美流行、,动感、活力、,英语,97,
Castaway,5 Seconds of Summer、,摇滚-流行摇滚、流行、,热血、动感、活力、,英语,80,
Youngblood,5 Seconds of Summer、,摇滚-流行摇滚、流行-欧美流行、,热血、抒情、动感、快乐、活力、放松、酒吧、旅游、极限运动、举铁、家务、,英语,120,
The Kids Aren't Alright,Fall Out Boy、,摇滚-流行摇滚、,热血、动感、活力、,英语,115,
Talking to Myself,Linkin Park、,摇滚-流行摇滚、,热血、动感、活力、舞蹈、,英语,125,
Hymn for the Weekend (SeeB Remix),Coldplay、SeeB、,电子-中速节奏、,热血、动感、悲伤、快乐、活力、放松、KTV、夜店、酒吧、轻快、,英语,101,
Adventure of a Lifetime,Coldplay、,摇滚、电子、流行-欧美流行、,动感、快乐、活力、放松、夜店、极限运动、举铁、,英语,111,
Burning Bridges,OneRepublic、,摇滚-流行摇滚、流行、,动感、婚礼、,英语,98,
Amsterdam,Imagine Dragons、,摇滚-流行摇滚、,热血、动感、正能量、,英语,114,
Wish I Was Here,Coldplay、Cat Power、,原声带-电影原声、流行-欧美流行、,抒情、清新、悲伤、放松、治愈、,英语,111,
No Vacancy (French Version),OneRepublic、Amir、,摇滚、流行、,动感、活力、,英语、法语,100,
No One Else Like You,Adam Levine、,摇滚-流行摇滚、原声带-电影原声、流行、,悲伤、抑郁、放松、婚礼、极限运动、,英语,116,
Lost Stars,Adam Levine、,摇滚、原声带-电影原声、,热血、抒情、动感、爱情、慵懒、放松、KTV、酒吧、正能量、,英语,81,
This Summer (Maroon 5 vs. Alesso),Maroon 5、Alesso、,摇滚、电子-电子舞曲、,,英语,118,
Just A Feeling,Maroon 5、,流行-欧美流行、,快乐、爱情、夜店、,英语,,
Wake Up Call,Maroon 5、,流行-欧美流行、,热血、动感、KTV、夜店、,英语,81,
This Love,Maroon 5、,摇滚-另类摇滚、节奏布鲁斯-放克、,动感、快乐、活力、放松、极限运动、举铁、,英语,95,
What Lovers Do (Slushii Remix),Maroon 5、SZA、Slushii、,电子-未来贝斯、,动感、活力、夜店、极限运动、有氧、,英语,95,
She Will Be Loved,Maroon 5、,流行-欧美流行、,抒情、清新、动感、悲伤、爱情、苦情、活力、放松、极限运动、举铁、,英语,101,
Won't Go Home Without You,Maroon 5、,摇滚-流行摇滚、,抒情、动感、悲伤、快乐、苦情、,英语,109,出考场，仿佛有什么东西从我心上卸了下去，一时间分不清那是轻松还是空虚。到车上，放出这段旋律，很像当时的心跳，快而不燥，舒而不缓。它很像青春啊，明快的节奏，稍带犹豫的内容。高考也许就是这种感觉吧，没有悲伤，没有狂欢，只留一种阴暗的明亮，低回的激昂。
Maps,Maroon 5、,流行-欧美流行、,,英语,120,Maroon5，中译名魔力红乐队，来自LA的摇滚乐队，确切一些说是新灵魂摇滚。maroon 融合了红色的狂野魅力，神秘热情，奔放烈爱再掺入摇滚力道，灵魂旋律及放克节奏，这样的红流泻着新灵魂乐性感风情的放克摇滚这样的红，在流行歌坛注入了一股新的颜色。
Stop And Stare,OneRepublic、,摇滚-流行摇滚、流行、,抒情、悲伤、放松、治愈、正能量、,英语,92,
Whatever It Takes,Imagine Dragons、,摇滚、另类/独立、,热血、动感、活力、,英语,67,
Another's Arms,Coldplay、,摇滚-另类摇滚、,抒情、悲伤、梦幻、思念、放松、孤独、遗憾、,英语,80,
Stranger Things (Alan Walker Remix),Kygo、OneRepublic、Alan Walker、,电子-中速节奏、,热血、抒情、动感、平静、梦幻、快乐、活力、放松、夜店、轻快、正能量、极限运动、举铁、,英语,106,原版本宁静孤寂，如同在乌云密布的清晨漫步在空无一人的大街上；这个版本喧杂热闹，如同霓虹闪烁的黑夜舞动在灯红酒绿的酒吧里。
Hypnotised,Coldplay、,摇滚-软摇滚、,抒情、放松、酒吧、,英语,119,
Thunder,Imagine Dragons、,摇滚、,动感、活力、,英语,84,
Future Looks Good,OneRepublic、,摇滚、,抒情、放松、KTV、,英语,124,
My Songs Know What You Did In The Dark (2013'S VSFS PERFORMANCE),Fall Out Boy、Taylor Swift、,原声带-动画片原声、,热血、动感、快乐、放松、,英语,150,
On Top of the World,Imagine Dragons、,流行-欧美流行、,动感、可爱、快乐、婚礼、正能量、极限运动、暴走、,英语,100,
Charlie Brown,Coldplay、,摇滚-强力流行、,热血、抒情、动感、放松、正能量、,英语,139,
Lift Me Up (Michael Brun Remix),OneRepublic、Michael Brun、,摇滚、电子、流行-欧美流行、,动感、可爱、快乐、,英语,117,
Heaven’s Gate,Fall Out Boy、,摇滚-流行摇滚、,热血、动感、,英语,87,
Apologize,Timbaland、OneRepublic、,流行-欧美流行、,动感、放松、,英语,116,
Natural,Imagine Dragons、,,,,,
Let's Hurt Tonight (BUNT.  Remix),OneRepublic、BUNT.、,摇滚-电子摇滚、,抒情、,英语,127,
The Phoenix,Fall Out Boy、,摇滚-流行摇滚、,热血、抒情、动感、快乐、思念、活力、KTV、正能量、极限运动、举铁、有氧、家务、,英语,138,
Centuries,Fall Out Boy、,摇滚-流行摇滚、另类/独立、,热血、抒情、动感、爱情、思念、活力、酒吧、正能量、,英语,87,开头丰富的旋律就像是斑斓的颜色，紧接着的是气势恢宏的电子伴奏，带给人以巨大的感动。我可以听到冲破束缚，跳出原有冗杂教条世界的声音。不甘平庸，不甘如此生活。这是我最早听到的，最让人难忘的电音。此后，我一直认为。电音是一种创意无限的力量。
Church,Fall Out Boy、,摇滚-流行摇滚、,热血、抒情、动感、快乐、,英语,84,
"What A Catch, Donnie",Fall Out Boy、,朋克-流行朋克、,热血、抒情、动感、活力、放松、治愈、,英语,128,
Novocaine,Fall Out Boy、,摇滚-流行摇滚、另类/独立、,热血、动感、,英语,136,
Nobody Can Save Me,Linkin Park、,摇滚-另类摇滚、摇滚-电子摇滚、另类/独立、,动感、,英语,69,
Back to Earth,Steve Aoki、Fall Out Boy、,摇滚-流行摇滚、电子-电子舞曲、,可爱、快乐、,英语,127,
Favorite Record,Fall Out Boy、,摇滚-流行摇滚、另类/独立、,热血、清新、动感、快乐、活力、放松、轻快、,英语,127,
